video_id,title,channel,published_at,time_bin
LUh4fjfLqxs,"Innovating Possibility: Embracing Choice in Music, Technology, and Life | Tony Daise | TEDxUConn",TEDx,2025-05-13 15:02:03+00:00,2020+
FK1mQYxANeA,Art as Therapy: Trauma and Refugees | Amar Muratovic | TEDxUConn,TEDx,2025-05-13 15:01:55+00:00,2020+
pvd4dNZJhDc,Reel Love vs. Real Love | Anika Patton | TEDxJenks Youth,TEDx,2025-05-13 14:51:48+00:00,2020+
c-ep5HRV6AQ,Getting Comfortable With Being Uncomfortable | Tifani Sadek | TEDxUofM,TEDx,2025-05-13 14:48:37+00:00,2020+
IZap1S7xjww,Women and Resilience. | Nisreen El Saim | TEDxLAU Women,TEDx,2025-05-13 14:48:24+00:00,2020+
6j1UTdiQacg,Critical Matter: The Role of Design and Technology in Our Society | Behnaz Farahi | TEDxMIT,TEDx,2025-05-13 14:48:00+00:00,2020+
mP8gJrd-JSM,R&D in the Wild: Nigeria's Biotech Potential | Victory Yinka-Banjo | TEDxMIT,TEDx,2025-05-13 14:47:47+00:00,2020+
qiH_Yd7ZTNw,Can we use aerial robots to explore Mars? | Dr Vishal Youhanna | TEDxCranfield University,TEDx,2025-05-13 14:46:04+00:00,2020+
X-AwGDKl47I,Future of the Heart  | Nikki Bart | TEDxBoston,TEDx,2025-05-13 14:45:06+00:00,2020+
ofPCP2XHACU,How Educational Involution Gives Rise to the 'Empty-hearted Generation | Kaiwen Xu | TEDxShenzhen,TEDx,2025-05-13 14:44:14+00:00,2020+
T7M90i_J2EM,How advertisements use fear to influence you | Tobias Hysell | TEDxBGSU,TEDx,2025-05-13 14:43:50+00:00,2020+
bu59azn20wA,Women in Ag. The Promotion of Female Farmers through Social Media | Madalyn Thayer | TEDxBGSU,TEDx,2025-05-13 14:43:36+00:00,2020+
LEp2etts9L0,Just One No | Kathryn Phillips | TEDxBGSU,TEDx,2025-05-13 14:43:28+00:00,2020+
5_MnBrVpGeI,How Dungeons & Dragons helps you discover yourself | Noah Archer | TEDxBGSU,TEDx,2025-05-13 14:43:10+00:00,2020+
_lv-eAAj4-8,The three step process to inspire change | Matt Cole | TEDxBGSU,TEDx,2025-05-13 14:42:57+00:00,2020+
j4c4jh19lyo,Vanlife and the Art of Belonging: Creating Community on the Move | Madi & Adam Smith | TEDxBGSU,TEDx,2025-05-13 14:41:54+00:00,2020+
dpa6C9CDb_w,It can happen to you: My life as the mom of an addict | Cherie Spino | TEDxBGSU,TEDx,2025-05-13 14:41:47+00:00,2020+
1Mmv0TEFG84,Coexistence of Walnut trees and Marigolds - Being EMPATHETIC to all | Saadia Farooq | TEDxBGSU,TEDx,2025-05-13 14:41:44+00:00,2020+
tBsDt1J5HkQ,Kindness in healthcare: A critical reminder for all practitioners | Joe Hupp | TEDxBGSU,TEDx,2025-05-13 14:41:26+00:00,2020+
9wTEq5tDVBc,Don't hold your tongue: Overcoming the monolingual bias in schools | Charity Anderson | TEDxBGSU,TEDx,2025-05-13 14:41:02+00:00,2020+
LUVUfVGXXf8,Do Avatars Dream of Digital Sheep: Using Simulations to Teach Empathy | Jarod Mariani | TEDxBGSU,TEDx,2025-05-13 14:40:54+00:00,2020+
mDc7ENZruCM,Why horror is not a 'low art' | Isabel Wolke | TEDxBGSU,TEDx,2025-05-13 14:40:47+00:00,2020+
YLp0B2pcyE8,The Conquest of Stress | Geizi Amon | TEDxBGSU,TEDx,2025-05-13 14:40:32+00:00,2020+
QafCquOci5E,"When Empowerment Sparks Resistance: The ""Girl Summer"" Phenomenon | Casey Knutson | TEDxBGSU",TEDx,2025-05-13 14:40:20+00:00,2020+
tslwgULJYIU,How to reclaim your self-worth | Tess Holliday | TEDxLausanneWomen,TEDx,2025-05-12 17:01:09+00:00,2020+
OUFCEuy6Pg0,"Beyond Fear, Beyond Stigma | Tamara Faur | TEDxColegio Merici Youth",TEDx,2025-05-12 16:56:00+00:00,2020+
o7sH3zLpwtg,The Grit Playbook: What It Takes to Build a Scalable Business? | Bipin Preet Singh | TEDxIITDelhi,TEDx,2025-05-12 16:55:52+00:00,2020+
6YiBFHX0Jlg,Boundaries of Thought | Luciana Tanco Ramirez | TEDxColegio Merici Youth,TEDx,2025-05-12 16:55:47+00:00,2020+
qKsQpYhcOjQ,L.I.V.E. Your Way Into Leadership: Leadership Lessons From a Little Girl | Carol J. Sharp | TEDxNIU,TEDx,2025-05-12 16:55:33+00:00,2020+
Zj7A-mbAZHU,"Healthy Soil, Healthy Purpose | Bryan Flower | TEDxNIU",TEDx,2025-05-12 16:55:26+00:00,2020+
empcwFY8w3Q,From Bollywood Dreams to Bhagavad Gita: Embracing Chaos and Purpose | Nikita Tyagi | TEDxSGGSCC,TEDx,2025-05-12 16:55:01+00:00,2020+
GuCHRMQeSkQ,The Multiverse of Mistakes from One Answer | Resty Collado | TEDxMiriam College HS,TEDx,2025-05-12 16:54:48+00:00,2020+
5etVhRJEGo8,How to Create Something People Believe In | Cleo Loque | TEDxMiriam College HS,TEDx,2025-05-12 16:51:43+00:00,2020+
N4cpGC-IYT0,Shaping the Law and Your Life | Marilag Sadicon | TEDxMiriam College HS,TEDx,2025-05-12 16:51:36+00:00,2020+
6aqXhlXoRDE,Ang Esensiya ng Tunggalian | Deidre Morales | TEDxMiriam College HS,TEDx,2025-05-12 16:48:23+00:00,2020+
ucUFqZdt1uM,"The Power of ""Everyday"" Research | Mona Veluz-Magno | TEDxMiriam College HS",TEDx,2025-05-12 16:48:15+00:00,2020+
6aOKlwlPXM4,Perception paradox | Yogesh Agarwal | TEDxAvantika University,TEDx,2025-05-12 16:47:53+00:00,2020+
zIFwHczNjho,"Many Branches, One Root: Relationships with Ancestors | Yash M. Vasandani | TEDxCIS Guangzhou Youth",TEDx,2025-05-12 16:47:50+00:00,2020+
XK_WEM3UseA,How I Lost 35 Kg and Found Myself | Ekansh Taneja | TEDxSGGSCC,TEDx,2025-05-12 16:47:21+00:00,2020+
GzXSV6fPyGo,The Hormonal Journey of my Career. | Alia Ibrahim | TEDxLAU Women,TEDx,2025-05-12 16:45:31+00:00,2020+
T8KFP3VefD4,.نساء الظل | Saada Allaw | TEDxLAU Women,TEDx,2025-05-12 16:45:15+00:00,2020+
o80uJ2BCtzQ,Feminism in the Time of Cholera. | Salma El Nims | TEDxLAU Women,TEDx,2025-05-12 16:45:01+00:00,2020+
hfBdMfHKEN8,The Role of Failure in Success | Sia Anand | TEDxBodhi International School,TEDx,2025-05-12 16:44:57+00:00,2020+
PASQSZx5clo,Learning without Limits: Redefining Abilities. | Jana Boukamel & Ghina Boukamel | TEDxLAU Women,TEDx,2025-05-12 16:44:50+00:00,2020+
f_tuDq1LqNU,Breaking the Silence One Book at a Time. | Deema Al Alami | TEDxLAU Women,TEDx,2025-05-12 16:44:47+00:00,2020+
SBaZ3jyIhNg,Whispers of the Heart | Bijay Saud | TEDxQuest International College,TEDx,2025-05-12 16:44:44+00:00,2020+
RkfRZKLEfsw,Mirage of Memory: Dialogue of the Unknown | Gurnoor Singh | TEDxSRCASW,TEDx,2025-05-12 16:44:35+00:00,2020+
vX77Ngf_2fU,The Role of Failure in Success | Aryaman Jain | TEDxBodhi International School,TEDx,2025-05-12 16:44:33+00:00,2020+
wpfQ9en9-NY,Let the Music Speak | Sagar Palden | TEDxQuest International College,TEDx,2025-05-12 16:44:26+00:00,2020+
0WfgAL4SOs8,Health is Wealth | Palak Singhvi | TEDxBodhi International School,TEDx,2025-05-12 16:44:18+00:00,2020+
GuzXnnXiU3Y,War and Children | Armaan khan | TEDxBodhi International School,TEDx,2025-05-12 16:43:25+00:00,2020+
53Beghd8TMM,Mirage of Memory: Dialogue of the Unknown | Prady Kumar | TEDxSRCASW,TEDx,2025-05-12 16:43:07+00:00,2020+
TyC5LKubSzY,Solo Musical Performance  | Prajina Gurung | TEDxQuest International College,TEDx,2025-05-12 16:42:53+00:00,2020+
77nhx8em2-E,AI：A Leap into the Future | Zhaojun Li & Youqing Wang | TEDxRDFIS Youth,TEDx,2025-05-12 16:42:18+00:00,2020+
FltLT8OzZaU,Mirage of Memory: Dialogue of the Unknown | Keshav Sadhana | TEDxSRCASW,TEDx,2025-05-12 16:42:15+00:00,2020+
Q9pe7xNZPk8,The Changing World of Education | Ritwik Banerjee | TEDxBodhi International School,TEDx,2025-05-12 16:42:02+00:00,2020+
3tmJhtlPN9w,Al for Science | Huang Yu | TEDxRDFIS Youth,TEDx,2025-05-12 16:41:54+00:00,2020+
cDj0M2ULPK0,Why being ‘too much’ is the best thing ever | Anna Susan Roy | TEDxSJCETPalai,TEDx,2025-05-12 16:41:50+00:00,2020+
WjaXH02lh5g,Be the Master! | Wantine SUN Jingyi | TEDxCISB Youth,TEDx,2025-05-12 16:41:40+00:00,2020+
KxgQf4CCQAs,Bucket of Success! | Huan Liu Jennifer | TEDxCISB Youth,TEDx,2025-05-12 16:41:32+00:00,2020+
h10bqQuQXaw,DARE to rise up - when my spine became my ladder. | Summer Wang | TEDxCISB Youth,TEDx,2025-05-12 16:41:24+00:00,2020+
3lFV2HWtv78,Failure Doesn't Define You | Shaikha Rawdha Khalid AlQasimi | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:41:00+00:00,2020+
T7EUgwVczzE,Invisible AI: Is It Really Invisible? | Qais Tayem | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:40:36+00:00,2020+
eR_U39z1oh0,Technology:Connecting Us or Isolating Us? | Shaikha Ayesha AlNuaimi | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:40:28+00:00,2020+
tKpFQv5YFlg,Influence of Teachers: Beyond Powerful | Adam Mostafa Saad | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:40:00+00:00,2020+
HE-pJWzUV60,Sustainability: Beyond the Blue | Hiya Parwani | TEDxYouth@DIA,TEDx,2025-05-12 16:39:53+00:00,2020+
-X-yaGfQQHQ,Consistency Vs Burnout | Shaikha Hamda Khalid AlQasimi | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:39:45+00:00,2020+
n1VfFNUJkRg,أعزائي المعلمين نحن مب بس طلاب | Noor Ahmed Shuhail | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:39:42+00:00,2020+
bRHGVaJAldo,Language = Power | Sultan AlHajeri | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:39:35+00:00,2020+
5FlRxkNTWxk,Is it Really Beneficial to Learn Another Language?  | Amar Karroum | TEDxENS Sharjah Youth,TEDx,2025-05-12 16:39:27+00:00,2020+
8LsLVl8uwtw,They lied to us: what you should unlearn to succeed | Taís Bahia | TEDxCISB Youth,TEDx,2025-05-12 16:38:38+00:00,2020+
1bYhctvSlLs,The Grit After The Suck  | Idah Waringa | TEDxCISB Youth,TEDx,2025-05-12 16:38:25+00:00,2020+
JcMbYs6NgMM,Do My Eyes Deceive Me? Uncovering the Truth Behind Perception | Johanna John | TEDxYouth@Kandy,TEDx,2025-05-12 16:37:26+00:00,2020+
M0aKEJILXzE,How Shall We Live with Stray Cats? | Kwan Soo Park & So Dan Park | TEDxYouth@KongjuNUHS,TEDx,2025-05-12 16:37:18+00:00,2020+
Nf6_h5-8pQ8,Though Rough and Tough English Weighs with History | A-Young Lim | TEDxYouth@KongjuNUHS,TEDx,2025-05-12 16:37:10+00:00,2020+
mnXCpZVIFO8,The Planet Needs a Friend—Will You Be One? | Nuha Hayathi Zahir | TEDxYouth@Kandy,TEDx,2025-05-12 16:37:08+00:00,2020+
K-BPh-dY0L0,"Harmonious Difference Toward ""TOGETHERNESS"" | Jae Kyung Jung | TEDxYouth@KongjuNUHS",TEDx,2025-05-12 16:37:01+00:00,2020+
uj7Lw06am10,The Hidden Magic of Mathematics | Selini De Silva | TEDxYouth@Kandy,TEDx,2025-05-12 16:36:16+00:00,2020+
Tv0sI0Ny3hw,A Philosophical View of the Current Curriculum | Min Jae Kim | TEDxYouth@KongjuNUHS,TEDx,2025-05-12 16:36:03+00:00,2020+
Ms4kA31_EcA,The Brain on Beats: How Music Shapes Our Minds | Nawya Rathnayake | TEDxYouth@Kandy,TEDx,2025-05-12 16:36:00+00:00,2020+
OwTrxa3hyis,The Perfect Distance in Relationships  | Seong Hyeon Lee | TEDxYouth@KongjuNUHS,TEDx,2025-05-12 16:35:53+00:00,2020+
jADuJbl2uM8,"Who Are You, Really? Your Data Holds the Answer | Stephanie Bunnell | TEDxUConn",TEDx,2025-05-12 16:35:38+00:00,2020+
Yr4OtcIGPVQ,Reverse-Engineering Success: Learning from the Icons of History | Tyler Martin | TEDxUConn,TEDx,2025-05-12 16:35:23+00:00,2020+
np5lmiQhTvw,JUTRO BĘDZIE MOJE. DZIĘKI NIM. | Agnieszka Gabryelska | TEDxMarcinekSchool,TEDx,2025-05-12 16:34:59+00:00,2020+
PWxJdpwWDt8,"""Promienie"", ""Momenty"" | Zespół Kokapasta | TEDxMarcinekSchool",TEDx,2025-05-12 16:34:52+00:00,2020+
9i78IANiANQ,MEMORIES | Dorota Figas Stanisław Leszczyński | TEDxMarcinekSchool,TEDx,2025-05-12 16:34:31+00:00,2020+
KPyeW28ap2Q,FREESTYLE | Adam Chadyniak | TEDxMarcinekSchool,TEDx,2025-05-12 16:32:00+00:00,2020+
Sl8JsVySIZA,Digital Ballots and Democracy | Prof. Subodh V. Sharma | TEDxIITDelhi,TEDx,2025-05-12 16:31:38+00:00,2020+
Cs_UtX2v3qU,CARELESS WHISPER | Wincenty Wawrzyniak | TEDxMarcinekSchool,TEDx,2025-05-12 16:31:30+00:00,2020+
q0tQ9NHvFrA,MY WAY | Wiktoria Baranowska | TEDxMarcinekSchool,TEDx,2025-05-12 16:31:16+00:00,2020+
MhL7oXq0jdo,3 tips for making better content | Oluchi Ikechi-D'Amico | TEDxIITDelhi,TEDx,2025-05-12 16:31:08+00:00,2020+
9-2DPa1K3QM,The Future of Housing Grows in Fields | Kusum Saini | TEDxIITDelhi,TEDx,2025-05-12 16:30:54+00:00,2020+
Lyt-ZPirzV0,"Confining Light, Expanding Possibilities | Prof. Awanish Pandey | TEDxIITDelhi",TEDx,2025-05-12 16:29:37+00:00,2020+
73kGLSYZJok,Can You See the Pattern? Most Can’t—But It Changes Everything | Vaibhav Gupta | TEDxIITDelhi,TEDx,2025-05-12 16:29:28+00:00,2020+
0NOkGmHEcN4,WHAT WAS I MADE FOR | Julia Witt | TEDxMarcinekSchool,TEDx,2025-05-12 16:28:41+00:00,2020+
X9YbFLXygj0,Content Creation as a career option & How to go about comedy niche? | Aatman Desai | TEDxNHLMMC,TEDx,2025-05-12 16:28:20+00:00,2020+
lxafOy0Ec8o,THE SMALLEST MAN WHO EVER LIVED | Stanisław Leszczyński | TEDxMarcinekSchool,TEDx,2025-05-12 16:27:21+00:00,2020+
yDL-TjL0iqk,TANIEC WSPÓŁCZESNY | Natasza Chadyniak | TEDxMarcinekSchool,TEDx,2025-05-12 16:27:13+00:00,2020+
lxHjQ1_7UyM,Why Big Dreams Don’t Need Big Beginnings:The Power of Believing | Dr. Vandana Puri | TEDxNHLMMC,TEDx,2025-05-12 16:27:01+00:00,2020+
FSx4peYpzOQ,YOU KNOW I’M NO GOOD | Franciszka Pasek | TEDxMarcinekSchool,TEDx,2025-05-12 16:26:10+00:00,2020+
pz-Yh-YPuCk,The Silent Echo of Space Debris: A Call for Action | Dr. ABHIRAM NAIR | TEDxEtTagammo,TEDx,2025-05-12 16:26:02+00:00,2020+
3-rZNCU6bro,OTWÓRZ SZEROKO OCZY. | Ewa Leśniewska | TEDxMarcinekSchool,TEDx,2025-05-12 16:25:54+00:00,2020+
f4qqkjVYinQ,KRÓTKA HISTORIA E=mc2 | Natasza Magas | TEDxMarcinekSchool,TEDx,2025-05-12 16:25:44+00:00,2020+
-Gw9W8na59c,POMIĘDZY PRZEDMIOTEM A PODMIOTEM. O POSTRZEGANIU ZWIERZĄT. | dr Mateusz Rawski | TEDxMarcinekSchool,TEDx,2025-05-12 16:23:55+00:00,2020+
NPAZgr-ZPdk,Where Disciplines Meet: The Creative Path | Mohamed Hashem | TEDxEtTagammo,TEDx,2025-05-12 16:23:38+00:00,2020+
jHFH6Lyart0,"Your Idea, Your Legacy | Mohamed Yosry | TEDxEtTagammo",TEDx,2025-05-12 16:23:36+00:00,2020+
KhcO43__HBQ,Why you should write (not type) your thoughts | Nitika Didwania | TEDxPowai,TEDx,2025-05-12 16:23:09+00:00,2020+
NV9gaPPrerU,"ALTE KLEIDUNG, NEUE PERSPEKTIVEN. | Krzysztof Narożniak | TEDxMarcinekSchool",TEDx,2025-05-12 16:23:01+00:00,2020+
fnFv7cbM8VE,The Echo Effect: 7 Questions to Unlock Success and Empowerment | Carlos Johnson | TEDxEtTagammo,TEDx,2025-05-12 16:22:13+00:00,2020+
FEf5mJTI3P0,The Onion Theory of Life: Lessons from the Wild | Shivang Mehta | TEDxShivajiCollege,TEDx,2025-05-12 16:22:04+00:00,2020+
NPWdiSs_030,Unseen Script: The Journey of a Storyteller | Ranmal Jain | TEDxShivajiCollege,TEDx,2025-05-12 16:21:42+00:00,2020+
mEtOFBReR2Q,a passionate educator and YouTuber | Sunil Panda | TEDxShivajiCollege,TEDx,2025-05-12 16:21:29+00:00,2020+
2F0f8M71Xsg,Beyond the Straight Line: Finding Power in Every Twist | Vanita Kanoi | TEDxShivajiCollege,TEDx,2025-05-12 16:21:11+00:00,2020+
zKIUln9gnO4,Beyond the Mic: Lessons Learned on My Radio Journey | Devanggana Chauhan | TEDxShivajiCollege,TEDx,2025-05-12 16:21:04+00:00,2020+
Ci0KszvcGg4,Through the Kaleidoscope: A Journey from Failures to First Bud | mitresh Sharma | TEDxShivajiCollege,TEDx,2025-05-12 16:20:51+00:00,2020+
PrrnB7Mym3k,PRACA NA DWIE NOGI I CZTERY ŁAPY. | Jakub Olszyna | TEDxMarcinekSchool,TEDx,2025-05-12 16:20:06+00:00,2020+
_4AEjitIRZg,From Shorelines to the Deep | Elsie Gabriel | TEDxPowai,TEDx,2025-05-12 16:19:47+00:00,2020+
qZTOcZLyv5k,"Paused, Not Broken | Vandana Sajnani | TEDxPowai",TEDx,2025-05-12 16:18:46+00:00,2020+
-uwyVCjg4pM,The power of Narrative Alchemy & Procrastinating Procrastination | Dhruvi Trivedi | TEDxNHLMMC,TEDx,2025-05-12 16:18:36+00:00,2020+
oSdMmyL2bFM,The 3-headed monster of Waste management | Kedar Sohoni | TEDxPowai,TEDx,2025-05-12 16:18:22+00:00,2020+
7A21ZVmq2hc,I Like to Burn Things Up!   | Ashtesh Kumar | TEDxPowai,TEDx,2025-05-12 16:17:30+00:00,2020+
7MreD-Yk9yE,Women’s Health- A modern perspective | Dr Anita Soni | TEDxPowai,TEDx,2025-05-12 16:17:09+00:00,2020+
-0ZwyuB9zCU,Power of Your Predictive Brain | Prasiddhi Khare Mishra | TEDxPowai,TEDx,2025-05-12 16:16:40+00:00,2020+
AxRi6-jfbk8,Sustainability Through Love and Discovery | Shubhasish Chakraborty | TEDxSPJIMR Mumbai,TEDx,2025-05-12 16:16:26+00:00,2020+
BK1I97pmGhs,What Influenced Me to Influence | Leena Gowda | TEDxPowai,TEDx,2025-05-12 16:16:18+00:00,2020+
cgaFl_mAvk0,Regeneration through the Roots | Dr Prashant Rajput | TEDxPowai,TEDx,2025-05-12 16:16:16+00:00,2020+
Bh7gdyuNZOY,Generational Echoes | William A. Harris | TEDxEtTagammo,TEDx,2025-05-12 16:16:08+00:00,2020+
5bOeKaE4PbU,"Tech, Content & Literature: Power of Social media | Ravi Mantri | TEDxVishnu Institute",TEDx,2025-05-12 16:16:00+00:00,2020+
k1nLXExKezs,Re-imagining Footwear | Amit Jain | TEDxPowai,TEDx,2025-05-12 16:15:58+00:00,2020+
v9aFNbjpb2o,From Pocket Money to Financial Planning | Kowshik Maridi | TEDxVishnu Institute,TEDx,2025-05-12 16:15:50+00:00,2020+
PE6ErUiXCt0,Redefining Belonging on Your Own Terms | Mackenzie Fennell | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:12:10+00:00,2020+
Izgxx0z1OPA,Acrostic Poem of Dreams | Solange Niyonyishu | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:12:08+00:00,2020+
hvdgHWfSj70,How to Unfollow Digital Noise and Tune Into Your Mind | Aditi Ediga | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:12:01+00:00,2020+
rd0nZQn0aMY,“The Mindset of an Entrepreneur: Turning Ideas into Reality” | Jahongir Tursunov | TEDxTSUOS,TEDx,2025-05-12 16:11:49+00:00,2020+
adU71Dawymo,How Lessons from the Past Lead to a Sustainable Future | Camille Vereen | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:11:20+00:00,2020+
tbtdJQ-NU_Q,"GIS for All: How Any Student Can Research, Learn, and Lead | Brandon Estevez | TEDxYouth@ChavisWay",TEDx,2025-05-12 16:11:12+00:00,2020+
xsmyH1ar6ao,Breaking Barriers in Healthcare: How Youth Take the Lead | Devanshree Jampala | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:10:59+00:00,2020+
75F1F6Y9eSQ,Alpha Omega Step Team  | Alpha Omega Step Team | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:10:50+00:00,2020+
8QE9aLYbtEA,Why Mental and Physical Health Deserve the Same Compassion | Anandhi Selvaraju | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:10:39+00:00,2020+
g6kY3swbrCo,How Youth Can Shatter the Mental Health Stigma | Shreeya Pande | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:10:26+00:00,2020+
pCIBEBd75Vk,One Book At A Time: How Literacy Transcends Boundaries | Sonia Daptardar | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:10:18+00:00,2020+
MxNWo_krA2E,What does it mean to be a First Gen Hispanic American? | Christelle Espinosa | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:09:52+00:00,2020+
GlzMDkm85MA,Can we use geological examples to understand the climate crisis? | Charlotte Spruzen | TEDxMcGill,TEDx,2025-05-12 16:09:04+00:00,2020+
nun_5BEt6Co,The Journey | Jiayin Sun | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:08:49+00:00,2020+
By01-UqmR4A,How to Transform Youth Civic Engagement | Zara Miller | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:08:39+00:00,2020+
OtCCTINK2p0,How wasting time might just save education | Ankit Durbha | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:08:19+00:00,2020+
STn21b-FZGg,One to Infinity  | IPS Ajay Choudhary | TEDxNHLMMC,TEDx,2025-05-12 16:08:05+00:00,2020+
uw9VzFopVHw,Driving beyond the lanes : Breaking Career Stereotypes | Prachi Chavda | TEDxNHLMMC,TEDx,2025-05-12 16:07:57+00:00,2020+
EikbXNv98U4,How to feel good about yourself? | Dr. Nimit Oza | TEDxNHLMMC,TEDx,2025-05-12 16:07:49+00:00,2020+
8xJjGnIEmu0,How to find luck | Mirjalol Kasimov | TEDxTSUOS,TEDx,2025-05-12 16:07:39+00:00,2020+
bWogzqjnQIU,Empatia medico paziente: la relazione che cura | Elena Pattini | TEDxParma,TEDx,2025-05-12 16:06:32+00:00,2020+
oIpFY06YFxw,La fluidità emotiva | Claudia Catani | TEDxParma,TEDx,2025-05-12 16:06:17+00:00,2020+
q2Od4xVnIAE,Conoscere il proprio daimon | Carlo Stanga | TEDxParma,TEDx,2025-05-12 16:06:09+00:00,2020+
USlkpQpi7Fc,Il mio giro del mondo a 360 gradi | Andrea Mura | TEDxParma,TEDx,2025-05-12 16:05:55+00:00,2020+
4o5iW8k-Q2I,Tutte le volte in cui ho cambiato strada | Alessandra Neri | TEDxParma,TEDx,2025-05-12 16:05:40+00:00,2020+
TfiIzo9GAWs,Rinascere dalla sofferenza: la generazione Z alla ricerca di un senso | Valentina Pano | TEDxParma,TEDx,2025-05-12 16:04:59+00:00,2020+
vrnFExY1zck,Dall'Enciclopedia all'IA: Una nuova Università per un Nuovo Mondo | Riccardo Ocleppo | TEDxParma,TEDx,2025-05-12 16:04:52+00:00,2020+
wcA3Xcoli8o,Oltre la siepe: il Signor Jones e il Signor Red. | Renato Bruni | TEDxParma,TEDx,2025-05-12 16:04:20+00:00,2020+
RXNEZ19c6TA,In fuga dal Disequilibrio | Carlo Cozzio | TEDxParma,TEDx,2025-05-12 16:03:31+00:00,2020+
-_-Drh18qqg,"Ridere, tra inclusione e diversità di pensiero | Francesco Fanucchi | TEDxParma",TEDx,2025-05-12 16:03:19+00:00,2020+
xrJbgFkXiJs,What if your voice isn't actually yours? | Nimi Mehta | TEDxDubai Scholars School Youth,TEDx,2025-05-12 16:03:15+00:00,2020+
YBJXrxLGLsA,Unlock Your Potential In Academia and Beyond | Ahmed Rayyan Abbasi | TEDxDubai Scholars School Youth,TEDx,2025-05-12 16:03:11+00:00,2020+
2Z8NobU_LPs,The First Step Towards Free Healthcare | Nathan Joseph Tony | TEDxDubai Scholars School Youth,TEDx,2025-05-12 16:02:44+00:00,2020+
wh-Irr2KEUY,"The Power of Now: Time, Your Greatest Asset | Reuben Ajit | TEDxDubai Scholars School Youth",TEDx,2025-05-12 16:02:36+00:00,2020+
A5TFbgvhOZY,Emotional Resilience | Ankita Puri | TEDxDubai Scholars School Youth,TEDx,2025-05-12 16:02:28+00:00,2020+
3_esIWlq-6k,How Uncomfortable Conversations Empower Youth Advocacy | Shailen Fofaria | TEDxYouth@ChavisWay,TEDx,2025-05-12 16:02:20+00:00,2020+
1GtKzhcbMsE,Are you really seeing the world? | Amit Eyyani | TEDxDubai Scholars School Youth,TEDx,2025-05-12 16:02:12+00:00,2020+
Q3E0aVFr10k,Cinema for Inclusion and Thought Change | Aditya Om | TEDxKESShroffCollege,TEDx,2025-05-12 16:01:23+00:00,2020+
h-CntDZ9xyA,"Self-development: ""Noticing the Unnoticed | Asal Shodmonova | TEDxYouth@DIA",TEDx,2025-05-12 15:57:01+00:00,2020+
m_TQCiNNacw,Self-development: Imperfectly Perfect | Tara Vishwakarthik | TEDxYouth@DIA,TEDx,2025-05-12 15:56:48+00:00,2020+
25Sbm8Ols4s,Healthcare: A glimpse into the future of medicine | Ferris Farraj | TEDxYouth@DIA,TEDx,2025-05-12 15:54:32+00:00,2020+
g6jmFzbD8Ic,Psychology and self-development | Neha Shanavas | TEDxYouth@DIA,TEDx,2025-05-12 15:54:18+00:00,2020+
yUuN8dW9Udc,Gamification: How technology and edutainment can level up learning | Advik Shetty | TEDxYouth@DIA,TEDx,2025-05-12 15:53:16+00:00,2020+
